"","Income","Kidhome","Teenhome","Recency","Wines","Fruits","Meat","Fish","Sweets","Gold","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","AcceptedCmp6","Age","NumberofDayEnrolled","NumOfferAccepted2","TotalSpentAmount","FamilySize","IsParent","Education_Master","Education_PhD","Education_Undergraduate","Marital_Status_Married","Marital_Status_Other","Marital_Status_Single","Marital_Status_Together"
"711",35946,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,72,728243,0,11,2,1,0,1,0,0,0,0,0
"712",53593,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,68,735579,0,480,3,1,0,1,0,0,0,0,1
"713",66373,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,43,733813,0,606,3,1,0,0,0,1,0,0,0
"714",45072,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,73,732230,0,284,3,1,0,1,0,0,0,0,0
"715",89694,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,48,734787,3,1472,2,1,0,0,0,0,0,0,0
"716",72025,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,72,727665,3,1677,1,0,0,0,0,1,0,0,0
"717",67432,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,48,727696,0,1335,2,1,0,0,0,1,0,0,0
"718",70545,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,69,737101,0,334,2,1,1,0,0,0,0,0,1
"719",17487,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,32,731714,0,18,2,1,0,0,1,1,0,0,0
"720",62882,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,52,734848,0,1338,2,1,0,0,0,0,0,0,1
"721",64108,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,68,729888,0,1099,1,1,0,1,0,0,0,1,0
"722",34941,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,65,736097,0,97,3,1,1,0,0,0,0,0,1
"723",48767,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,71,737982,0,63,3,1,0,1,0,0,0,1,0
"724",38702,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,43,737770,0,109,2,1,0,0,1,0,0,0,1
"725",82224,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,57,729216,1,902,1,0,0,0,0,1,0,0,0
"726",83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,69,733844,1,1574,1,0,0,0,0,0,0,0,1
"727",17003,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,46,734726,0,38,2,1,0,0,1,1,0,0,0
"728",71163,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,26,735001,0,960,0,0,0,0,0,0,0,1,0
"729",33697,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,51,732626,1,28,1,1,0,0,0,0,0,1,0
"730",63564,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,67,727755,1,1215,1,0,0,0,1,1,0,0,0
"731",83443,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,49,726691,0,1497,1,0,0,1,0,0,0,0,1
"732",51518,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,63,736979,0,449,2,1,0,1,0,0,0,0,1
"733",58330,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,46,728882,0,1064,1,1,0,0,0,0,1,0,0
"734",80952,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,52,728090,3,1757,1,0,0,0,0,1,0,0,0
"735",75507,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,42,737497,0,1440,1,0,0,0,0,0,0,0,1
"736",63855,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,43,735029,0,1006,1,0,0,0,1,0,0,0,1
"737",62220,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,49,734118,0,1226,2,1,0,1,0,0,0,0,1
"738",58512,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,57,731165,0,1171,2,1,0,0,0,1,0,0,0
"739",40662,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,42,732810,0,92,2,1,1,0,0,1,0,0,0
"740",38829,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,62,736066,0,99,2,1,0,1,0,1,0,0,0
"741",35523,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,40,736979,0,66,2,1,0,0,1,1,0,0,0
"742",79146,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,54,729491,0,564,2,1,0,0,0,0,0,1,0
"743",78285,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,33,727847,0,1427,1,0,1,0,0,1,0,0,0
"744",31626,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,43,734575,1,86,1,1,0,1,0,0,0,1,0
"745",75127,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,69,730192,0,833,0,0,0,0,0,0,0,1,0
"746",48726,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,66,728396,0,242,2,1,0,0,0,1,0,0,0
"747",74985,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,44,734087,0,1869,1,0,0,0,0,1,0,0,0
"748",67430,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,34,736278,0,1364,1,0,0,0,0,0,0,0,1
"749",46891,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,56,737739,0,183,2,1,0,0,1,1,0,0,0
"750",62058,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,65,728731,0,450,2,1,1,0,0,1,0,0,0
"751",72063,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,42,737071,0,758,2,1,0,0,0,1,0,0,0
"752",78939,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,70,733630,0,1507,1,0,0,1,0,1,0,0,0
"753",42720,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,56,729491,0,654,2,1,0,0,0,0,0,1,0
"754",33622,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,49,733509,0,81,3,1,0,0,0,1,0,0,0
"755",41452,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,68,736097,0,16,3,1,0,0,0,0,0,0,1
"756",40760,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,56,727178,0,93,1,1,0,1,0,0,0,1,0
"757",74250,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,63,728851,0,1158,1,0,0,1,0,0,0,0,1
"758",51124,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,66,731439,0,43,2,1,1,0,0,0,0,1,0
"759",72258,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,50,733721,0,1525,1,1,0,0,0,0,0,1,0
"760",71466,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,47,736431,0,1230,0,0,0,1,0,0,0,1,0
"761",36283,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,45,733144,0,29,3,1,0,0,0,0,0,0,1
"762",20587,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,51,734210,0,25,1,1,0,0,0,0,0,1,0
"763",30467,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,49,731349,0,24,2,1,0,0,0,1,0,0,0
"764",31590,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,49,731622,0,38,2,1,0,0,0,0,0,0,1
"765",20425,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,35,727482,0,57,2,1,0,0,1,1,0,0,0
"766",17144,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,61,732838,0,47,3,1,1,0,0,0,0,0,1
"767",42564,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,53,737617,1,813,1,1,0,1,0,0,0,0,0
"768",43783,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,43,727635,1,629,2,1,1,0,0,1,0,0,0
"769",40780,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,45,735182,0,377,1,1,0,0,0,0,0,0,0
"770",62847,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,76,732869,0,1612,1,0,1,0,0,0,0,0,1
"771",82017,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,64,735487,3,729,1,0,0,1,0,1,0,0,0
"772",16813,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,71,731227,1,50,0,0,0,0,0,0,0,1,0
"773",51267,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,43,727482,0,270,3,1,0,0,0,1,0,0,0
"774",46524,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,60,736431,0,177,1,1,0,0,0,0,0,1,0
"775",45183,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,59,731043,1,315,0,0,1,0,0,0,0,1,0
"776",70421,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,67,727969,0,767,2,1,0,1,0,1,0,0,0
"777",60161,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,56,729674,0,1071,1,1,0,0,1,0,0,0,0
"778",73926,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,48,737558,0,1580,1,0,0,0,0,0,0,0,1
"779",19329,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,53,732900,0,60,2,1,0,0,0,1,0,0,0
"780",61872,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,51,733265,0,573,2,1,1,0,0,1,0,0,0
"781",46984,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,65,728792,0,41,2,1,0,0,0,0,1,0,0
"782",34838,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,70,731408,0,170,3,1,0,0,0,1,0,0,0
"783",82716,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,77,736217,0,1167,0,0,0,1,0,0,0,1,0
"784",48192,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,63,736066,3,1526,1,0,0,0,0,1,0,0,0
"785",49681,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,45,736582,0,458,3,1,1,0,0,1,0,0,0
"786",56850,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,50,729888,0,63,2,1,1,0,0,1,0,0,0
"787",55267,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,64,730404,0,405,2,1,0,0,0,1,0,0,0
"788",59666,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,49,730253,1,1027,3,1,0,0,0,1,0,0,0
"789",72504,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,49,736066,0,1478,1,1,0,0,0,0,0,1,0
"790",26872,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,40,732230,0,72,1,0,0,0,0,1,0,0,0
"791",21359,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,49,730952,0,48,1,1,0,0,0,0,0,1,0
"792",73170,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,46,726905,0,726,0,0,0,0,0,0,0,1,0
"793",52750,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,66,736856,0,860,2,1,1,0,0,1,0,0,0
"794",91820,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,35,729643,0,1497,1,0,0,1,0,0,0,0,1
"795",65968,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,51,733844,0,495,2,1,0,1,0,0,0,0,1
"796",30772,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,45,733905,0,20,3,1,0,0,0,1,0,0,0
"797",22507,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,67,729277,0,570,0,0,0,0,0,0,0,1,0
"798",65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,49,727696,0,769,2,1,0,0,0,1,0,0,0
"799",25804,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,43,737739,0,55,2,1,0,0,1,1,0,0,0
"800",76412,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,41,736401,2,1808,0,0,0,1,0,0,0,1,0
"801",22063,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,49,735213,0,55,2,1,0,0,0,1,0,0,0
"802",57091,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,60,732718,1,577,0,0,0,0,0,0,0,1,0
"803",22419,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,58,731683,0,162,1,0,0,0,0,1,0,0,0
"804",87771,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,62,730192,4,1957,2,1,0,0,0,0,0,0,1
"805",78353,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,62,732413,0,1576,1,1,0,0,1,0,0,0,0
"806",93404,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,67,735671,2,1616,4,1,0,0,0,1,0,0,0
"807",37859,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,59,733965,0,36,3,1,0,0,0,0,0,0,0
"808",80995,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,63,734210,0,1482,1,1,0,1,0,0,1,0,0
"809",16529,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,37,737923,0,22,2,1,0,0,0,0,0,0,1
"810",55412,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,45,730008,0,63,2,1,0,1,0,0,0,0,0
"811",48789,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,29,734452,0,680,0,0,0,0,0,0,0,1,0
"812",56575,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,54,736401,0,542,3,1,0,1,0,0,0,0,1
"813",25130,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,41,737344,0,50,2,1,0,0,1,0,0,0,1
"814",35441,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,54,733203,0,39,3,1,0,0,0,1,0,0,0
"815",71391,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,65,727696,0,1043,2,1,0,0,0,1,0,0,0
"816",49494,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,49,729126,0,385,1,1,1,0,0,0,0,1,0
"817",81702,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,41,729704,0,1633,0,0,0,0,0,0,0,0,0
"818",45889,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,41,737436,0,46,1,1,0,0,1,0,0,1,0
"819",56628,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,44,730618,1,761,1,1,0,0,0,0,0,1,0
"820",34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,71,736309,0,76,3,1,0,0,0,0,0,0,1
"821",40049,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,47,727451,0,290,2,1,0,0,0,1,0,0,0
"822",34176,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,33,733844,0,89,1,1,0,0,0,0,0,1,0
"823",19419,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,40,734391,0,70,2,1,0,0,0,1,0,0,0
"824",82504,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,61,728305,0,1066,1,0,0,0,1,1,0,0,0
"825",81205,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,51,733599,3,2009,1,0,0,0,0,0,0,0,1
"826",61618,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,30,727512,0,1345,0,0,0,0,1,0,0,1,0
"827",55284,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,65,729247,0,764,1,1,1,0,0,0,0,1,0
"828",49980,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,58,729674,0,195,1,1,0,0,0,0,0,1,0
"829",15072,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,41,734575,0,53,3,1,0,0,0,1,0,0,0
"830",49166,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,47,733448,0,368,1,1,0,0,0,0,0,1,0
"831",65324,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,67,734330,0,544,2,1,0,1,0,1,0,0,0
"832",82347,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,64,735852,2,1853,1,0,0,0,1,1,0,0,0
"833",30843,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,55,728731,1,35,3,1,0,1,0,0,0,0,1
"834",46374,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,47,732079,2,446,2,1,0,1,0,1,0,0,0
"835",60474,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,42,737892,0,1180,1,1,0,0,0,0,0,1,0
"836",38576,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,48,736827,0,41,2,1,1,0,0,1,0,0,0
"837",55357,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,36,731377,0,727,3,1,0,0,0,1,0,0,0
"838",37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,55,736613,0,40,3,1,0,0,0,0,0,0,1
"839",85710,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,32,736401,1,1062,1,0,0,0,1,1,0,0,0
"840",23228,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,52,728851,0,40,2,1,0,0,0,0,0,0,1
"841",44602,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,52,732838,0,292,3,1,1,0,0,0,0,0,1
"842",7500,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,34,735060,0,15,1,0,0,0,0,1,0,0,0
"843",38683,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,32,736613,0,341,2,1,0,0,1,0,0,0,1
"844",49514,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,46,731804,0,369,1,1,0,0,1,0,0,1,0
"845",57906,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,48,734179,0,401,2,1,0,1,0,0,0,0,1
"846",43456,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,55,728792,0,393,1,1,1,0,0,0,0,1,0
"847",19485,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,35,729338,0,10,2,1,1,0,0,0,0,1,0
"848",53172,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,43,736036,0,486,2,1,0,0,0,0,0,0,1
"849",30545,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,42,731865,0,69,2,1,0,0,0,0,0,0,1
"850",70123,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,38,727877,2,1727,1,0,0,1,0,0,0,0,1
"851",62450,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,62,736156,1,995,1,1,0,0,0,0,0,1,0
"852",21675,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,45,734179,0,45,2,1,0,0,0,0,0,0,1
"853",42395,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,40,736796,0,182,2,1,0,0,1,0,0,1,0
"854",61346,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,43,735883,0,989,2,1,1,0,0,0,0,0,1
"855",80812,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,68,731895,3,1677,1,0,0,0,0,0,0,0,1
"856",42835,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,50,727239,0,595,2,1,1,0,0,0,0,0,0
"857",39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,38,733203,0,156,2,1,0,0,0,1,0,0,0
"858",86424,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,65,736431,0,1226,0,0,1,0,0,0,0,1,0
"859",17117,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,43,732138,0,128,2,1,0,0,1,0,0,0,1
"860",24762,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,49,734664,1,86,1,1,0,0,0,0,0,1,0
"861",35797,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,46,732230,0,68,2,1,0,0,0,1,0,0,0
"862",36627,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,46,729766,0,16,2,1,0,0,0,0,0,0,0
"863",51111,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,40,731257,0,55,3,1,0,0,1,1,0,0,0
"864",86857,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,49,733721,0,2114,0,0,0,1,0,0,0,1,0
"865",82072,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,51,737436,0,2018,1,0,0,1,0,0,0,0,1
"866",46231,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,68,728547,0,263,3,1,0,1,0,0,0,1,0
"867",42243,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,62,733996,0,55,3,1,0,0,0,1,0,0,0
"868",51195,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,59,737892,0,564,3,1,0,0,0,0,0,0,1
"869",68092,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,43,732169,0,1281,0,0,1,0,0,0,0,1,0
"870",31814,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,48,735029,1,83,2,1,0,0,0,1,0,0,0
"871",51390,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,56,735182,0,353,2,1,1,0,0,0,1,0,0
"872",76630,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,38,733234,0,1003,1,0,0,0,0,1,0,0,0
"873",26868,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,30,727300,0,14,1,1,0,0,1,0,0,1,0
"874",48948,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,78,737951,1,902,0,0,0,1,0,0,0,0,0
"875",55260,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,49,733630,0,1139,1,1,0,1,0,0,0,1,0
"876",64090,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,65,735579,0,797,2,1,0,0,0,0,0,0,1
"877",78331,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,63,729947,0,1638,1,1,0,0,0,0,0,0,0
"878",37087,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,47,734118,0,401,2,1,0,1,0,1,0,0,0
"879",21846,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,35,730039,0,84,1,1,0,0,0,0,0,0,0
"880",81320,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,63,736125,0,928,1,0,0,0,0,1,0,0,0
"881",54137,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,51,732291,0,203,1,1,0,0,0,0,0,0,0
"882",66825,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,54,733053,0,858,1,0,0,0,0,0,0,0,1
"883",57100,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,48,736552,0,409,1,0,0,0,0,0,0,0,1
"884",58917,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,52,729522,0,282,4,1,0,0,0,0,0,0,1
"885",85072,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,44,734970,0,1423,0,0,0,0,0,0,0,1,0
"886",86429,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,60,730373,1,1449,0,0,0,0,0,0,0,1,0
"887",45684,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,50,737283,0,28,1,1,0,0,0,0,1,0,0
"888",47889,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,47,736887,0,67,2,1,0,0,0,0,0,0,1
"889",45921,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,35,734636,0,199,1,0,0,1,0,1,0,0,0
"890",78420,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,55,727604,0,1453,0,0,0,1,0,0,0,1,0
"891",75114,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,29,735487,0,1253,1,0,0,0,0,0,0,0,1
"892",52278,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,58,729216,0,1198,1,1,0,1,0,0,1,0,0
